tranche,file,sha256,bytes,pages,source,origin,level,result,code,ms,out_bytes,verified
pdfjs,bitmap-composite-and-xnor-halftone.pdf,a88d42b10bd7c860abd3bf16432378d23a9fcf267a7008be047b608e1a332f4e,1537,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor-halftone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor-halftone.pdf,2b,converted,,9,13070,
pdfjs,bitmap-composite-and-xnor-refine.pdf,c2046037b2617ffdde875d523bf56a428339d7a6f753c25f4f957317bc9ecc9a,1891,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor-refine.pdf,2b,converted,,12,13424,
pdfjs,bitmap-composite-and-xnor-text.pdf,aba6249b83158532ad87ccf47ba69737c9ba2b787c2f815767d239e910564235,1243,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor-text.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor-text.pdf,2b,converted,,10,12776,
pdfjs,bitmap-composite-and-xnor.pdf,4432b73b7efcae8eb960b409de37af218f366bd548709d74773dae4ac7c257ef,1314,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-and-xnor.pdf,2b,converted,,11,12847,
pdfjs,bitmap-composite-or-xor-replace-halftone.pdf,3ffb92c8a77140d06ea628514a1d44c116a5067d40e3cd3887455b8d40918202,1849,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace-halftone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace-halftone.pdf,2b,converted,,10,13382,
pdfjs,bitmap-composite-or-xor-replace-refine.pdf,cc9510f5b113c8a2053fbc3891e0c8275bf0f59e1ca44522832e77d6a26cc145,2343,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace-refine.pdf,2b,converted,,9,13876,
pdfjs,bitmap-composite-or-xor-replace-text.pdf,f4fb077e7e541f01ce21983f7822bd2b43d98f8554bf9cb421a03c7daa6442a5,1578,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace-text.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace-text.pdf,2b,converted,,10,13110,pass
pdfjs,bitmap-composite-or-xor-replace.pdf,ba8dfa7f3879d2c851287769c0503cf84441e871a93e312e46253e9238dca737,1630,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-composite-or-xor-replace.pdf,2b,converted,,11,13163,
pdfjs,bitmap-customat-tpgdon.pdf,91b35c6963b8135dde1f509b424d3cfe5b02d9cc023c802c412916c6b76cc938,1057,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-customat-tpgdon.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-customat-tpgdon.pdf,2b,converted,,12,12591,
pdfjs,bitmap-customat.pdf,9be6eb11af2e4078eb209cbf680bb415960f2275f7e120660d22e7edc09e2ede,1051,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-customat.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-customat.pdf,2b,converted,,12,12585,
pdfjs,bitmap-halftone-10bpp-mmr.pdf,c164623c7745aa431f59fa4a088e5adf3ff640687469576c64c5b044102ddae0,1710,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-10bpp-mmr.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-10bpp-mmr.pdf,2b,converted,,10,13243,
pdfjs,bitmap-halftone-10bpp.pdf,8a4577a1cdbdf342e2a61e18a239423452355c13733075af76fcd008f12eac5f,1311,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-10bpp.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-10bpp.pdf,2b,converted,,8,12844,
pdfjs,bitmap-halftone-composite.pdf,e52ea26a9cadf0a1fbcd58c3ae411cf2bf14b05f172966283a6254296c4825a0,1599,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-composite.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-composite.pdf,2b,converted,,10,13132,
pdfjs,bitmap-halftone-grid.pdf,5ba3f0ca836c6df256415b2ddd61286b819f5b6a3f5598e146601839302c0158,1622,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-grid.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-grid.pdf,2b,converted,,13,13155,
pdfjs,bitmap-halftone-refine.pdf,f2efff25bcf1ee5d8ee87e3b7c54c7b75e8a1ad33c9e5be22386ed35648dfd7d,1399,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-refine.pdf,2b,converted,,11,12932,
pdfjs,bitmap-halftone-skip-dummy.pdf,6cdcfefd9200ddfbd37a15ce66ef50421d2fbcc9b396b2a9714b316f7c0a0ff4,1287,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-dummy.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-dummy.pdf,2b,converted,,11,12820,
pdfjs,bitmap-halftone-skip-grid-template1.pdf,bafb6edc883b156dbc337b74b0230fbcc5c45f48e08123f3040872edb1c1ec69,1606,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template1.pdf,2b,converted,,15,13139,pass
pdfjs,bitmap-halftone-skip-grid-template2.pdf,4aedf60701a9b35e17766e4c26a7326adb0b618c87fb487e7cdde8c909efdd11,1597,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template2.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template2.pdf,2b,converted,,13,13130,
pdfjs,bitmap-halftone-skip-grid-template3.pdf,ad156587b727404d16794dafcc738319b8a2a601374895634b0d5ee8d8b34f1b,1600,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template3.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid-template3.pdf,2b,converted,,8,13133,
pdfjs,bitmap-halftone-skip-grid.pdf,cfd77f057c98bb1af01fc108c5a9e0b09b438e0e4f1a31aa8b07ce7b275cc348,1624,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-skip-grid.pdf,2b,converted,,8,13157,
pdfjs,bitmap-halftone-template1.pdf,f509758d869cc08a1b45b0fcee33794ae1f45887105ba6fa5a2c8f52598518fc,1265,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template1.pdf,2b,converted,,10,12798,
pdfjs,bitmap-halftone-template2.pdf,6c3d7bdc9e1012cce3c80b27592fdcc7864734c628184e1b55245b678d0ec47f,1299,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template2.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template2.pdf,2b,converted,,13,12832,
pdfjs,bitmap-halftone-template3.pdf,4f249e0d12ad232b96de05592c250498dd3fc661607a8fcbd721bdb5a79eb425,1300,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template3.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone-template3.pdf,2b,converted,,11,12833,
pdfjs,bitmap-halftone.pdf,c276d6cbc7d0709af448b532232c9f8b92424859974b38feaef0d8983bd6d7c0,1287,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-halftone.pdf,2b,converted,,12,12820,
pdfjs,bitmap-initially-unknown-size.pdf,97c0fe6757d24bc2469a8b3a1fab346550ae5e7289f6855e21ebc2ce421dbe6f,1030,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-initially-unknown-size.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-initially-unknown-size.pdf,2b,converted,,9,12564,
pdfjs,bitmap-mmr.pdf,32b70aeb63ca60f60c25c2d797b8f5af16043d66dce1bcb0b0f08a78acee95ed,1122,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-mmr.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-mmr.pdf,2b,converted,,11,12656,
pdfjs,bitmap-p32-eof.pdf,6c959401b0a43e94b4abc580d95b8373adcea87cb13612a3b9eece18767de576,1490,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-p32-eof.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-p32-eof.pdf,2b,converted,,13,13005,pass
pdfjs,bitmap-randomaccess.pdf,82079253a8c5af9683e5dc341e7416d8eb5901c48d6af850a79413e6f11711ec,1026,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-randomaccess.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-randomaccess.pdf,2b,converted,,17,12560,
pdfjs,bitmap-refine-customat-tpgron.pdf,7a17d8f6d26061f3110efd54f297a7e0e8d4652e3086cc99e3c171d31fd0810f,1146,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat-tpgron.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat-tpgron.pdf,2b,converted,,10,12680,
pdfjs,bitmap-refine-customat.pdf,161d25d77c9bf788515dd0fc1aaaf6e35e1c23495acffe9cf99a98d567d1c5de,1146,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-customat.pdf,2b,converted,,12,12680,
pdfjs,bitmap-refine-lossless.pdf,f30056cb8e30203e3c16f00ffe28bc90bdb6af8aa72d58c14f19e71ec9c7cecf,1128,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-lossless.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-lossless.pdf,2b,converted,,15,12662,
pdfjs,bitmap-refine-page-subrect.pdf,74114e6f3925faf7145c0738168ecd3041c45c0ea69b2a91e7f105cdf7045bd0,1110,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page-subrect.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page-subrect.pdf,2b,converted,,16,12644,
pdfjs,bitmap-refine-page.pdf,7dbeb64018e183c77333996eeb5c2b9bcc90caaca8381ad42fb98a64c14025eb,1127,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-page.pdf,2b,converted,,15,12661,
pdfjs,bitmap-refine-refine.pdf,2ebb942ac5be0e066ab4ce204384a39b61692ca75fab0a4df4f36dae925e1f4d,1203,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-refine.pdf,2b,converted,,16,12736,
pdfjs,bitmap-refine-template1-tpgron.pdf,921c1eab4ece655029bb524eb22136d21f305d13779f86fbe81086b62a22d4b3,1230,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1-tpgron.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1-tpgron.pdf,2b,converted,,18,12763,
pdfjs,bitmap-refine-template1.pdf,019b26e3de36cbdd829e2faef67866f4140abb17040cd0b626e5bceab272b68c,1116,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-template1.pdf,2b,converted,,15,12650,
pdfjs,bitmap-refine-tpgron.pdf,6b17840d81375faafbe48e2150706f1a70271865ec18b9f2e6700e06dadbe86c,1251,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-tpgron.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine-tpgron.pdf,2b,converted,,14,12784,pass
pdfjs,bitmap-refine.pdf,ec9e2f9601167ccb00f961e33dec5cc46a23bf08e132f9dce5d3aecb3f1cd9f9,1128,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-refine.pdf,2b,converted,,16,12662,
pdfjs,bitmap-stripe-initially-unknown-height.pdf,fc2a20fc1cb5b4fd780e68be7b7ed95e63aa9b58ef290d7501b97212c206ff0f,1271,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-initially-unknown-height.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-initially-unknown-height.pdf,2b,converted,,13,12804,
pdfjs,bitmap-stripe-last-implicit.pdf,ff3b3a2465c764fd1705db05edfb3f11336e6a93535bad956e5d5aaebaecf4ae,1256,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-last-implicit.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-last-implicit.pdf,2b,converted,,11,12789,
pdfjs,bitmap-stripe-single-no-end-of-stripe.pdf,8bf3bbb2a48b0bc689b920fece52080582b15415eef3615e811ffb2cc8932966,1026,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single-no-end-of-stripe.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single-no-end-of-stripe.pdf,2b,converted,,14,12560,
pdfjs,bitmap-stripe-single.pdf,b6d9b0b9348e9f4c33ba192a32c913ecc446d212dc3df0108ed732cc399b5482,1041,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe-single.pdf,2b,converted,,10,12575,
pdfjs,bitmap-stripe.pdf,b1e3c558a34537aeace4334cbcea6c42f82f4b815c8232df462ee8956e6faf82,1271,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-stripe.pdf,2b,converted,,16,12804,
pdfjs,bitmap-symbol-big-segmentid.pdf,2fb59d0fbb8396bc812d5ed9af8bc6b2b8a69051519b8449b360cb304ea4e0b8,1176,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-big-segmentid.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-big-segmentid.pdf,2b,converted,,11,12710,
pdfjs,bitmap-symbol-context-reuse.pdf,a6f05b48046b132054efe967c68ad5292b6835f78cce14bf2a613c9bce39b2c1,1192,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-context-reuse.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-context-reuse.pdf,2b,converted,,14,12725,
pdfjs,bitmap-symbol-empty.pdf,adf661486871b31773fc85750372dbd3051db664b17128791e1bf667becde7e2,1133,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-empty.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-empty.pdf,2b,converted,,8,12667,
pdfjs,bitmap-symbol-negative-sbdsoffset.pdf,5aa48933bc980565e1c0ea93d91c4fe5370e96d4a461198481aa86af908793e5,1077,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-negative-sbdsoffset.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-negative-sbdsoffset.pdf,2b,converted,,13,12611,pass
pdfjs,bitmap-symbol-refine.pdf,5e2ae6875ea8d0f1d2aecfaeff6aeac6acb8ff76eadef42e5f0fa7fc76c818b0,1185,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-refine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-refine.pdf,2b,converted,,8,12719,
pdfjs,bitmap-symbol-symbolrefine-textrefine.pdf,2902534243c382770456f958fe7ba835f1916ea85f6219a3ba2b122f63db34c6,1301,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefine-textrefine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefine-textrefine.pdf,2b,converted,,13,12834,
pdfjs,bitmap-symbol-symbolrefineone-customat.pdf,cd8792e011e41f56b07dd0ba14df10b89c36d4492937032c60656177f5d27da5,1167,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-customat.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-customat.pdf,2b,converted,,12,12701,
pdfjs,bitmap-symbol-symbolrefineone-template1.pdf,f175b6edddc6d40cbacc447b46a628c164a9a5ea0185b20f09f48bedbe7516c3,1155,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-template1.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone-template1.pdf,2b,converted,,9,12689,
pdfjs,bitmap-symbol-symbolrefineone.pdf,670053e1dbd980602b44f052bc9c0ffa7e7835521fc0ee324261a4143b52f66c,1164,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineone.pdf,2b,converted,,8,12698,
pdfjs,bitmap-symbol-symbolrefineseveral.pdf,705133ec80d7e755ca206be508ad92840f11555520a5c117a3fe2886c30e2435,1129,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineseveral.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symbolrefineseveral.pdf,2b,converted,,15,12663,
pdfjs,bitmap-symbol-symhuff-texthuff.pdf,af8f3c70dbe1c0f0da090c829cea6da5015ed9978dd13fd2d0b9b44ac715db2b,1209,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuff.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuff.pdf,2b,converted,,10,12742,
pdfjs,bitmap-symbol-symhuff-texthuffB10B13.pdf,1e0ad39f563c79b7e650347265dafebb1ccbfb20c9fbce62fc64575af9a13aa9,1209,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuffB10B13.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuff-texthuffB10B13.pdf,2b,converted,,14,12742,
pdfjs,bitmap-symbol-symhuffB5B3-texthuffB7B9B12.pdf,7777647082ccdde57b94bbdbcf1e0a743537adb02faabd662414634c92815d57,1213,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffB5B3-texthuffB7B9B12.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffB5B3-texthuffB7B9B12.pdf,2b,converted,,13,12746,
pdfjs,bitmap-symbol-symhuffcustom-texthuffcustom.pdf,c0799af446d978d843ee0788a6dddb8c572a5e2b57414de4e7b2a742ec2d34a2,1415,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffcustom-texthuffcustom.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffcustom-texthuffcustom.pdf,2b,converted,,10,12948,pass
pdfjs,bitmap-symbol-symhuffrefine-textrefine.pdf,3e4eecb287e59b630d9799bf00d2085f890d23bbc6ae2bebfb86b10c00b8a6a3,1417,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefine-textrefine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefine-textrefine.pdf,2b,converted,,10,12950,
pdfjs,bitmap-symbol-symhuffrefineone.pdf,a38677054cb800d0a8b1bac32d21f9ad9e6102bcd650fc3735015d05e1778cc9,1298,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineone.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineone.pdf,2b,converted,,12,12831,
pdfjs,bitmap-symbol-symhuffrefineseveral.pdf,6d3050b223ce7bda0c948635c9bf67c04eac6c21b6e214d988cda9e1599e257a,1244,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineseveral.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffrefineseveral.pdf,2b,converted,,8,12777,
pdfjs,bitmap-symbol-symhuffuncompressed-texthuff.pdf,347a83cce9504ff8414fe028d8db2b311ebe800cab0116469c90456dd889218b,6177,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffuncompressed-texthuff.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-symhuffuncompressed-texthuff.pdf,2b,converted,,11,17710,
pdfjs,bitmap-symbol-textbottomleft.pdf,0bc02085b750d0413fa3360825cc23b5e5a449b2e3f08fa084c3b00b64e03683,1112,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomleft.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomleft.pdf,2b,converted,,11,12646,
pdfjs,bitmap-symbol-textbottomlefttranspose.pdf,a9c552ce38b76935843861f8491bcb2df3af3833baa354e035e2026c286b7f98,1097,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomlefttranspose.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomlefttranspose.pdf,2b,converted,,10,12631,
pdfjs,bitmap-symbol-textbottomright.pdf,e50632eb44e2dc3dc411e4265844ccf6fdd146b496b8c84e3d81a5c9adf858a5,1112,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomright.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomright.pdf,2b,converted,,9,12646,
pdfjs,bitmap-symbol-textbottomrighttranspose.pdf,27b036ccba3f9e068677ef8bf203cf66bc6fef1eb091188119a1b7f474344d26,1097,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomrighttranspose.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textbottomrighttranspose.pdf,2b,converted,,17,12631,
pdfjs,bitmap-symbol-textcomposite.pdf,a3f3985d4adcff6f5fbd2df7fad5382f43ac1dd2f4f868cb854a7a067bdeaf86,1319,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textcomposite.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-textcomposite.pdf,2b,converted,,10,12852,
pdfjs,bitmap-symbol-texthuffrefine.pdf,945dc0c5ad52ff055c857baa35bfb83e1283ec5ac8f9a031d81e320d41f47a89,1270,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefine.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefine.pdf,2b,converted,,11,12803,pass
pdfjs,bitmap-symbol-texthuffrefineB15.pdf,0668b10ff9061f028185a8b2c014184ceaa3c23cddaf058c91f2d068b2e20def,1270,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefineB15.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefineB15.pdf,2b,converted,,12,12803,
pdfjs,bitmap-symbol-texthuffrefinecustom.pdf,d150d22c02ae175c031e77aea704813cce57c33c4dd6ed3f22fa7494bb29e453,1396,1,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustom.pdf,https://raw.githubusercontent.com/mozilla/pdf.js/master/test/pdfs/bitmap-symbol-texthuffrefinecustom.pdf,2b,converted,,17,12929,
