tranche,file,sha256,bytes,source,origin
safedocs,0660-0660831.pdf,1555601e5919129e897896fd012198dd48fa91ea70a203839ee63d649dcca88f,351688,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660831.pdf
safedocs,0660-0660833.pdf,155561eb41900db6fd8eac943c027bc66fdb49969463e73ddbb8020504d7dfa7,338927,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660833.pdf
safedocs,0660-0660834.pdf,155563e10c79eaeb0d3d9bf9726d04b2fcc513e8977359c32d433e92af96e41b,69127,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660834.pdf
safedocs,0660-0660836.pdf,155567b75235ef497e3115ff429f28187403c9e4e92b81d6b298e1e0bf5973c3,66149,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660836.pdf
safedocs,0660-0660838.pdf,15556c2fd68b87301f55f6f96704e59463ba1917c1eb8fe3b33e2aa2b711838d,278248,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660838.pdf
safedocs,0660-0660840.pdf,15556f40d6152f4c32ae58dd16a8e2c059a03ae5771a04417a17224f8dc287da,318993,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660840.pdf
safedocs,0660-0660842.pdf,1555746f8ff0a10fba6776d9ee78e27fddf985efc7f63056a1495ad0b609a551,109604,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660842.pdf
safedocs,0660-0660845.pdf,155579561b2ce16a555525c1e7058fcb669b3dc8ddf17fca383f472b9bb4e909,416190,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660845.pdf
safedocs,0660-0660847.pdf,15557dfc38e29ba62f96992caf47e95def9f118325ca18b0df74b44c4626d39d,512485,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660847.pdf
safedocs,0660-0660849.pdf,1555846d2c2a3bec93d590034ccc8f6d6a85c34153bcdc2d53c67ac9a9be6231,196053,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660849.pdf
safedocs,0660-0660851.pdf,1555876e7151d0b81f249cd1f992ac8c48f69bb1bb0759c341e224f652d1a50e,258594,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660851.pdf
safedocs,0660-0660852.pdf,15558b0ba0b0ef294b066a5091cd9d8f0c8725ec48bcaf839f0fb8f4d6a48149,275591,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660852.pdf
safedocs,0660-0660854.pdf,15558e1e74dee40f872417dab13d77b53a09cd422f28ab79d9d87484c5a954d8,305999,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660854.pdf
safedocs,0660-0660855.pdf,15559227d299d2949e18b960356175dd06d168cebcd456bb88a9861ba861d871,214844,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660855.pdf
safedocs,0660-0660857.pdf,15559a26b19f19e4fb89c9737622c19fb201f9a06c33e422265d0686dc2b4a2c,65514,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660857.pdf
safedocs,0660-0660858.pdf,15559af40b17918812afacf52d4d4affeb5075e99340ed8c9a49c352f9e59e9f,50212,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660858.pdf
safedocs,0660-0660859.pdf,15559b8bf481509d239d9ddbd2e51bac1f15380f9e869f622c6242bd11273fca,212144,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660859.pdf
safedocs,0660-0660860.pdf,15559bedbfdbed8147fb898de2c8f258b8343d3028b45b810e932f0ed8dfc0c6,228525,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660860.pdf
safedocs,0660-0660864.pdf,1555a29fa3098ecf507f54bae9742f3ab05f268eaf828a11afb60cab8a9f3d2c,202832,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660864.pdf
safedocs,0660-0660866.pdf,1555a717faa156b25e8477217828a60f91d924b2e5b1476cbfd5a8e8a628eee3,361794,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660866.pdf
safedocs,0660-0660868.pdf,1555a9cbf2f818b306ed18f875aebc3c36561d28c8d4013acb5cbb4afa88eec4,29478,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660868.pdf
safedocs,0660-0660870.pdf,1555b73585f91881b229d6c1ba23fe08a5d6774a65548c53253c7a6bee3a7610,385874,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660870.pdf
safedocs,0660-0660871.pdf,1555b93a2c90ff7de21c99a9805d618fceb9cf85d924991b50e73db2c7cde480,83957,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660871.pdf
safedocs,0660-0660872.pdf,1555ba7a1a0adaae3ed7e0a043db551947b7e172a4ac85badd93f3e6aaaaa891,136265,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660872.pdf
safedocs,0660-0660873.pdf,1555bea4d19b674948f3696ca577c70da57240a48fbba23ab0a99906abd644a0,511487,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660873.pdf
safedocs,0660-0660875.pdf,1555c00fa99263aed8052e1a46ee4d3143e4222056cba180b40f477cb192c7a6,24618,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660875.pdf
safedocs,0660-0660876.pdf,1555c307f9dacc5c5be6bbd65abdb5be671c2d064709c8edbfbe766f399ba4fe,360994,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660876.pdf
safedocs,0660-0660877.pdf,1555c387018ae1ec40b6061ac30cf08a8ab59a04ac9130794f296f37c97573bd,194472,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660877.pdf
safedocs,0660-0660878.pdf,1555c53279fd4889cdb0dc5a94f9468d63f2cd639149a19172acff039df16da4,4095,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660878.pdf
safedocs,0660-0660879.pdf,1555cbf4b3d13cf7a329b2eae09723ecbe2b1f1606a5f86897838de86f6880a6,115668,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660879.pdf
safedocs,0660-0660882.pdf,1555d118020c363499721b35dcb2ee62c199e964eb324eba54445f42db32caec,53505,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660882.pdf
safedocs,0660-0660883.pdf,1555d1671aa29e74bd15bfbe646ddf649858fb22b8180918f09cbbb9c0076006,257674,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660883.pdf
safedocs,0660-0660884.pdf,1555d42b0c2356869ce7294e1d323298f0ac889fdbe2d3339cf398f2ba1ffd25,85918,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660884.pdf
safedocs,0660-0660885.pdf,1555d5dbe6cba84bf6fee7d77760e10764076fab336e0a36585980358f359185,16371,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660885.pdf
safedocs,0660-0660887.pdf,1555d7ac013421a453dba6f93fc9bb382cc3622e03ef4bb8870f93eecc71575f,366235,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660887.pdf
safedocs,0660-0660890.pdf,1555dcc8295b8ea7c1b495964301bf15b96ce79852d7c2c25b6dd04a9aef3286,52377,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660890.pdf
safedocs,0660-0660891.pdf,1555de511fd46c4853fa0147b7622453f7626fde19208be95400b9a99bdc8d8a,298058,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660891.pdf
safedocs,0660-0660892.pdf,1555df79d5472ac558e4431c67c933d1107728e3a25a2dccad0559864fc52f13,44388,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660892.pdf
safedocs,0660-0660893.pdf,1555e11b2849d42dd1b332a55b2054b4b8deb776b0c276fbf197ffdbf0a2a1ce,112744,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660893.pdf
safedocs,0660-0660894.pdf,1555e22fa0019cf85415275b7657dc4beedcc10dde1ff1a7efe20541e8e7f737,504686,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660894.pdf
safedocs,0660-0660896.pdf,1555e769f1da064d9999c32dd849ac7c98a71141d78e18e0f565d31dea16c735,35189,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660896.pdf
safedocs,0660-0660897.pdf,1555e889540c4f802286404c437580341e3c95a3f15adecc5cfe16fea1283094,127804,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660897.pdf
safedocs,0660-0660899.pdf,1555ea29aecb461155f65616a67294072c3f95c721331df4ab9a46710b9225da,121859,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660899.pdf
safedocs,0660-0660900.pdf,1555ecdbdd3a108b7c7d4d6c9817465c3c4bd7ba407a1cc1016febb751db8549,378570,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660900.pdf
safedocs,0660-0660905.pdf,1555f7bf382a6de8081f57fd58800f725ef589d6c4c36dd36800b762093d0cd6,173242,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660905.pdf
safedocs,0660-0660907.pdf,cc00fedad13b4cdea61645317e1f90b1a6f345a1caa94e809cfc06367500ea9c,47130,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660907.pdf
safedocs,0660-0660909.pdf,1555feef391212bb2ff619dccf8620f0f72641b28c2957f4a41a966e8d13641d,258010,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660909.pdf
safedocs,0660-0660912.pdf,155606db90085a376793541162a4d4c8418af49043ea647db7cbf73950e6ef22,429957,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660912.pdf
safedocs,0660-0660913.pdf,1556078cbcb5c0e827db266cdc6beeb14417ff041f81d0b44efbf89fd5208f72,353789,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660913.pdf
safedocs,0660-0660914.pdf,155609ae5451c2c715b0750bb16acadb4a6905f929b7e21c18c7191aec35cde2,199723,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660914.pdf
safedocs,0660-0660915.pdf,15560ee761b61b608cc05c3988447128df2ad8a55785d9ab9e5b1dbf5cadf883,35913,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660915.pdf
safedocs,0660-0660916.pdf,1556169b651abdc871afa30829251273d6743a99ed6a56befe3454508e24a746,178829,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660916.pdf
safedocs,0660-0660917.pdf,1556175ad4988ee4080bd82c22b3ba9f1809ed0e609faa4b47e3bce08ecf67a2,275323,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660917.pdf
safedocs,0660-0660918.pdf,155617f98fe01857ccb169d70f6676425b70158182c661a4b4e0be2ddeaae8ef,252170,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660918.pdf
safedocs,0660-0660920.pdf,15561a78fe38f4739fccfd24d42f5bc2c2c261e63955694a869823fc8fa3bccb,88101,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660920.pdf
safedocs,0660-0660921.pdf,15561acb8fc1a793b7ca034c9aa657d0053a423ef34e12bae64c0e97dbf3c028,374602,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660921.pdf
safedocs,0660-0660924.pdf,15561dd8cb677453815c042aa66858bc72d3eef6a5ca3b11046a5f782714bff8,251903,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660924.pdf
safedocs,0660-0660926.pdf,15562060154cb7902ba1fe6ad9b1a1bf03e3350b0014042ebbb9494e2ba7639b,126881,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660926.pdf
safedocs,0660-0660927.pdf,155620bd0a4ca2717d4409c49a3c275aa3e06d2e72a0033eeea7452987be3347,416969,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660927.pdf
safedocs,0660-0660930.pdf,155624451e13a10f6f9dbf3892d6190601ad500084e22f8d74ee5b1ef2b87c53,45049,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660930.pdf
safedocs,0660-0660931.pdf,155624620b22a69fddc22f61cd05978bf000b39d03ccdc28bdc0e802491b6340,151905,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660931.pdf
safedocs,0660-0660932.pdf,1556275ef758889f5aba9316d08fc1d2ac703d3d3c4ac00357da2be0f540f81c,15361,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660932.pdf
safedocs,0660-0660934.pdf,155628a4954a69f51ccb5717268aa4609c87d179f35a09161b54200d58c7ec2b,107400,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660934.pdf
safedocs,0660-0660935.pdf,155629489ba69f8d52b6c08842dba7f22317877ed8888247e9f189f68e7ec87c,77403,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660935.pdf
safedocs,0660-0660937.pdf,15562a3caf99faab098d480f8f9bb4cb53b66811df9a0391159c8f4726c6cdaf,211680,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip,https://digitalcorpora.s3.amazonaws.com/corpora/files/CC-MAIN-2021-31-PDF-UNTRUNCATED/zipfiles/0000-0999/0660.zip#member=0660937.pdf
